Name,Locus_tag,Fru_1,Glu_1,Gly_1,Glucon_1,Mal_1,Pyr_1,M.G_1,LBexp_1,SMMPr_1,S0_1,G.S_1
ribD,BSU23280,12.1796545455,11.9855636364,12.6100272727,11.8554636364,11.9581454545,11.0767818182,11.6668272727,11.3393545455,11.5396727273,11.8206272727,12.1822363636
ypuD,BSU23300,10.2446454545,10.0967363636,12.8755727273,9.9956636364,10.5382090909,10.8221545455,10.4583818182,10.2692545455,10.6743,11.0813545455,10.2897454545
sipS,BSU23310,13.2891818182,12.9275272727,12.0562727273,12.7260272727,11.8918454545,12.7950090909,12.4957818182,12.9074909091,13.0174909091,11.9271,13.2869818182
ypzC,BSU23320,8.9378272727,7.9199272727,7.3484636364,8.0010636364,7.2796363636,8.3304,8.7756636364,7.2176,7.2323181818,7.3018909091,7.6448636364
ypzJ,BSU23328,12.2422272727,11.9363272727,10.7756272727,11.1892636364,10.0337454545,11.6290545455,11.1042818182,11.788,12.1074181818,9.7249909091,12.2055636364
ypuC/1,BSU23329,8.2988181818,7.7608181818,7.4244090909,7.4206272727,7.5970363636,7.6150727273,7.3201363636,7.9438090909,7.5674818182,7.5988090909,8.3676363636
ypuB,BSU23340,8.0412727273,7.6220545455,7.7935272727,7.4437090909,7.9057454546,7.7324181818,7.3904181818,7.955,7.5761181818,7.5745454546,8.0838727273
ypzD,BSU23350,7.2717818182,8.4461545455,8.0367272727,11.9481181818,7.9160909091,9.7861,9.7533454546,7.5979727273,8.7884727273,8.6798727273,7.5224454546
ppiB,BSU23360,13.6717909091,13.0423,12.9394363636,13.4449454545,13.5879272727,12.8883090909,13.7295909091,14.4502727273,13.4940909091,13.8142090909,13.7014181818
ypuA,BSU23370,11.7058181818,10.8559272727,11.0683818182,10.4736,11.0863272727,10.3031181818,11.5112363636,12.8563545455,12.0010181818,11.0982545455,11.4784909091
lysA,BSU23380,13.0045545455,12.8914909091,11.9251545455,12.5755727273,12.3529727273,12.2814090909,12.6289545455,11.4439363636,12.4230181818,11.6633818182,12.9446181818
spoVAF,BSU23390,8.5407272727,8.3121181818,8.3596181818,8.3648818182,8.1915272727,9.8605090909,8.2366727273,8.6745454546,9.1883454546,8.3676363636,8.5575454546
spoVAEA,BSU23401,8.1416727273,7.7781818182,8.1332454546,8.0803909091,7.7847,9.9296,7.8681636364,8.4768727273,9.0359454546,7.8833636364,8.0133272727
spoVAEB,BSU23402,7.6041272727,7.1877363636,7.4016454546,7.5027181818,7.5685818182,9.3435909091,6.9599272727,7.4641909091,8.3615909091,7.5061272727,7.7003636364
spoVAD,BSU23410,7.1813545455,7.0652909091,7.2027181818,7.6742454546,7.2518363636,9.5001636364,7.0011636364,7.2154181818,8.6102818182,7.2045909091,7.2602181818
spoVAC,BSU23420,7.1526818182,7.0853909091,7.1796090909,8.2261090909,7.1496454546,10.4167363636,7.2118636364,7.0707545455,9.2361909091,7.2518363636,7.0272090909
spoVAB,BSU23430,7.0142545455,7.0074272727,7.1105909091,7.7413363636,7.1632545455,9.6964272727,7.0408909091,7.0074272727,9.0259181818,7.1160545455,6.9255454546
spoVAA,BSU23440,7.0011636364,7.0707545455,7.4290727273,8.1759454546,7.1512363636,10.3781272727,7.2176,7.0408909091,9.3040454546,7.2402181818,7.0652909091
sigF,BSU23450,9.8093272727,9.7122454546,10.5512636364,12.1694181818,10.3256727273,13.8779727273,9.7515363636,8.5888,11.4647636364,9.7374090909,9.6729545455
spoIIAB,BSU23460,10.0752545455,10.2406363636,11.0643181818,12.8082090909,10.8639363636,14.5090909091,10.2283090909,8.8346454546,11.9988909091,10.3205545455,9.9893909091
spoIIAA,BSU23470,10.1410545455,10.2836727273,10.9554,12.8584363636,10.7301181818,14.5815272727,10.2635454545,9.1224363636,12.3645727273,10.1812818182,10.0931363636
dacF,BSU23480,7.2967363636,7.2755818182,7.9438090909,9.5544090909,7.523,12.6147454545,7.4847636364,7.5386454546,9.4260818182,8.0490181818,7.27
pupG,BSU23490,11.9699,11.9413636364,12.1009272727,12.8999545455,12.2010818182,12.2521090909,11.9401727273,13.9126181818,11.9376090909,12.0158454545,11.8793818182
drm,BSU23500,12.0364363636,12.2422272727,11.6518727273,13.0475909091,12.3037818182,12.3645727273,12.0730272727,14.2938,12.0335909091,11.7561181818,12.1241636364
ripX,BSU23510,11.9300454545,11.6316181818,11.2347727273,11.8372454545,11.2024,12.1358636364,11.4687909091,11.3195818182,11.4595181818,10.7756272727,12.0963454545
yqzK,BSU23519,9.9492545455,10.0025090909,9.1273818182,10.6402818182,9.8040090909,12.4552090909,9.1448545455,10.3047090909,9.8654545455,8.5649909091,9.7031272727
fur,BSU23520,12.4968636364,12.4572818182,11.3570272727,12.4874272727,11.4701545455,12.6189272727,12.1471090909,13.0997272727,12.4808363636,11.9627909091,12.5859454545
spoIIM,BSU23530,7.8773636364,7.4388454546,7.0615181818,7.6792818182,7.4016454546,9.8617727273,7.1950363636,7.8586545455,7.7003636364,7.5012727273,7.7847
yqkK,BSU23540,8.6471363636,8.6879181818,9.3160272727,8.0916363636,8.5463909091,7.9219454546,8.6157818182,9.9753181818,8.0994545455,10.5668909091,8.7373727273
mleA,BSU23550,10.5812181818,9.9672545455,10.4387090909,9.7479363636,10.4092181818,9.1706272727,9.5205727273,14.1907454545,9.4840181818,14.7907818182,10.5044363636
mleN,BSU23560,9.7351363636,9.4918090909,9.4682,8.7204818182,9.9530818182,7.9360909091,8.6955636364,14.3634727273,8.5649909091,14.7598272727,9.7360363636
ansB,BSU23570,10.5156,10.0868181818,10.3962,10.0521636364,10.7658727273,8.9892636364,10.2328,14.8714090909,9.8073636364,15.2111,10.5323090909
ansA,BSU23580,10.3119181818,10.0868181818,9.6922818182,9.8302909091,10.5312909091,9.1603545455,10.0190727273,14.7598272727,9.8627636364,13.6781727273,10.4829909091
ansR,BSU23590,9.7842090909,9.7276818182,9.5170636364,9.3639454546,9.3069363636,8.9908,9.5866545455,11.5820363636,9.0377545455,11.9902545455,9.8498909091
yqxK,BSU23600,11.3621818182,10.9898636364,11.1258454545,10.8500636364,11.3746090909,10.1649090909,11.0994636364,11.0531454545,10.9000363636,11.6813090909,11.3475454545
nudF,BSU23610,11.4647636364,11.3901727273,11.0863272727,11.0531454545,11.7337727273,10.7061818182,11.5022636364,11.1881454545,11.3673545455,11.8739363636,11.7677
yqkF,BSU23620,11.3246,10.7076727273,10.4633909091,11.0472909091,11.0188454545,11.2316818182,11.1833272727,11.3806818182,11.4427363636,10.6454454545,11.1315727273
yqkE,BSU23630,9.6237363636,9.7736636364,9.5544090909,9.9509090909,9.3814545455,9.6492090909,10.2986818182,10.1329636364,9.3053818182,8.9310090909,9.4749181818
yqkB,BSU23660,12.7639,13.3697636364,12.8525818182,13.2563636364,12.8443454545,13.3317454545,13.4373272727,12.2924090909,13.2528272727,12.1629727273,13.1054363636
yqkA,BSU23670,11.7487,12.2657909091,11.0213272727,12.3594,11.9855636364,12.1241636364,12.2100727273,10.5512636364,12.0717636364,10.9493181818,11.9612363636
yqjZ,BSU23680,11.9773272727,12.2055636364,10.6673636364,12.0702636364,11.8222545455,11.9573363636,11.9463,10.4619454545,11.9962818182,10.7963181818,11.8490090909
yqjY,BSU23690,12.0040727273,12.5340545455,10.6196090909,12.5297909091,11.7781727273,12.3000636364,12.2265909091,10.6702818182,12.3776363636,11.0604272727,12.2080818182
yqjX,BSU23700,7.4965090909,7.6362545455,7.2737363636,7.4016454546,7.5178727273,7.5386454546,7.9768636364,7.6242727273,7.3853363636,7.5224454546,7.6308
polY2 ,BSU23710,7.4244090909,7.6673636364,7.2873636364,7.2833909091,7.3839090909,7.4932454546,7.4524727273,7.7021454546,7.4041272727,7.3720636364,7.4800272727
yqzH,BSU23720,10.0288363636,9.8836545455,9.2188272727,9.5223181818,9.2477090909,8.6703727273,9.1994545455,9.4809636364,9.3656181818,9.0139363636,9.8128363636
yqjV,BSU23730,9.5461,10.0047181818,9.2439363636,9.7199909091,9.5370454546,10.5769909091,9.5957909091,9.4606363636,10.1119545455,10.2225272727,9.5848363636
yqjU,BSU23740,9.1859909091,9.4762272727,9.0108272727,9.3582,9.2315454546,10.3205545455,8.9290545455,8.7608,9.5106363636,9.7753,9.0408454546
yqjT,BSU23750,11.2142,10.7433363636,10.6788090909,10.7490636364,10.4352454545,10.3728363636,9.8720454546,10.7433363636,10.2082636364,11.2717181818,11.0118090909
dsdA,BSU23770,11.0668545455,10.9479363636,10.4906545455,10.8449454545,10.7982090909,10.4906545455,10.5864727273,11.0332181818,10.5240090909,10.3307181818,11.1315727273
yqjQ,BSU23780,10.9036818182,10.6544545455,9.8548090909,10.4461909091,10.2154454545,10.3319454545,10.1166181818,10.7346909091,10.3929363636,9.8398,10.8484
yqjP,BSU23790,10.6522909091,10.4736,9.1976454546,10.1776,9.4418909091,9.4762272727,9.6889363636,10.4997727273,10.1464909091,9.2783545455,10.6656454545
proI,BSU23800,9.9672545455,9.9956636364,8.9908,9.0766636364,9.1331727273,9.2668727273,9.5262636364,10.3612363636,9.0408454546,9.2968818182,10.0337454545
yqjN,BSU23810,9.9839636364,9.5394454546,9.6911727273,9.0838363636,9.4307909091,8.3474636364,9.0377545455,9.0639636364,8.9792363636,9.2246,9.7626090909
yqjM,BSU23820,9.1761363636,8.6720272727,9.3435909091,7.5945909091,9.3729272727,7.8178818182,8.5866363636,9.9652545455,8.9987636364,9.3836,8.9845272727
yqjL,BSU23830,10.6232454545,10.0983545455,10.3533090909,9.7078727273,10.3205545455,9.2307363636,10.5812181818,10.8669636364,11.5499454545,9.8049181818,10.6353454545
rnz ,BSU23840,10.4728454545,10.2720727273,9.6094727273,9.9255,9.8282545455,9.5205727273,10.2154454545,10.4809090909,9.7925545455,9.8191727273,10.4179454545
zwf,BSU23850,13.9753363636,14.0395090909,13.6997272727,13.7979909091,13.8272545455,13.6358909091,14.2380272727,14.4451181818,14.1175363636,13.6004545455,14.1067363636
gndA,BSU23860,14.9109090909,14.6578272727,14.3530272727,14.8174454545,14.4905454545,14.2478545455,14.6965181818,14.8078909091,14.8714090909,14.1236818182,14.8174454545
polY1 ,BSU23870,9.9383272727,10.0665727273,9.4661363636,9.9930636364,9.5015636364,9.4034636364,10.2922818182,10.1346272727,9.4389454546,9.9912090909,10.1854818182
yidC2,BSU23890,12.0040727273,11.6373727273,11.8841636364,11.7440090909,11.6047727273,11.7014,11.5830454545,11.3816,11.3797909091,12.0364363636,11.9940727273
yqjF,BSU23900,8.2664909091,8.2821,9.7501363636,7.7903454546,8.0249454546,7.6710545455,8.4521090909,8.0732727273,7.5224454546,8.4183272727,8.1824727273
yqjD,BSU23920,12.4415090909,12.2521090909,11.8937,12.4941181818,12.2734454545,12.3279636364,12.2924090909,13.0279909091,12.4957818182,11.8606909091,12.5407272727
yqjC,BSU23930,7.8651636364,8.1140545455,7.4310636364,7.5399,7.9024727273,8.1482181818,8.7227454546,8.2791545455,7.6308,7.7959545455,8.0037454546
yqjB,BSU23940,8.0332636364,7.8857818182,7.8117,7.7674272727,7.8416363636,8.1610818182,7.7520727273,8.3733272727,7.6121545455,7.7810454546,7.9739272727
yqjA,BSU23950,11.2817090909,10.9134818182,10.5558363636,10.5230636364,10.6946818182,10.1454636364,10.7110545455,10.7255636364,10.4937272727,10.2764909091,11.1065363636
artR,BSU23960,13.5183363636,13.5064,13.7328909091,13.3900727273,13.4912909091,13.3925454545,13.3086818182,10.4222545455,13.1922545455,11.2164818182,13.5376909091
artQ,BSU23970,13.6682363636,13.7204636364,13.0120636364,13.5642090909,13.0423,13.2345272727,13.3343363636,10.5044363636,13.2086636364,13.1152636364,13.7079909091
artP,BSU23980,14.5153909091,14.4905454545,13.1727,14.3767181818,13.6358909091,14.0272636364,14.0342,10.6107909091,13.9582909091,15.0368090909,14.5981636364
brxB,BSU23990,13.0142818182,13.2313,12.5011727273,13.0957818182,12.7905727273,13.0865636364,13.3367727273,13.1221545455,13.3969181818,12.7238909091,13.1806545455
bmrU,BSU24000,8.4529,8.2699,13.0944181818,7.9780272727,10.0996909091,8.6819909091,8.4232818182,7.3507090909,7.7710909091,10.9631818182,8.5033636364
bmr,BSU24010,9.0215181818,8.7287181818,9.9137181818,8.0761,9.1735636364,8.5901363636,8.0106636364,9.8334909091,8.1332454546,11.5894818182,9.0005727273
bmrR,BSU24020,9.1782545455,9.2072272727,9.3784818182,8.6400727273,9.1080727273,8.1984181818,9.2315454546,9.2988727273,8.6214454546,9.8354818182,9.2419363636
bkdB,BSU24030,11.5273090909,11.7014,12.4874272727,11.2798909091,12.5071818182,11.9376090909,11.9801636364,12.6381272727,11.7624,12.4271363636,11.6145545455
bkdAB,BSU24040,11.5411818182,11.6775363636,12.3999727273,11.1798818182,12.4657,11.7828454545,12.0562727273,12.6245454545,11.6904818182,12.3999727273,11.5197909091
bkdAA,BSU24050,11.6610636364,11.7086545455,12.5276909091,11.2513090909,12.4178909091,11.8680636364,12.2814090909,12.9603090909,12.0840363636,12.3543,11.6551909091
lpdV,BSU24060,11.6884181818,11.8081272727,11.9523181818,11.5311909091,12.5363181818,11.7984636364,12.4589181818,12.9446181818,11.8606909091,12.3398272727,11.7234454545
buk,BSU24070,11.4996909091,11.4854909091,11.7536454545,11.1006,12.0931181818,11.5499454545,11.9866454545,12.8347181818,11.6093727273,12.1710545455,11.4540909091
bcd,BSU24080,11.4524454545,11.8062909091,12.1127090909,11.2235181818,12.3433272727,12.0772363636,12.1203363636,12.7573636364,11.9119545455,12.3579090909,11.5878727273
ptb,BSU24090,10.8650727273,11.3411727273,10.8755,10.5012909091,11.6551909091,11.5842636364,11.5426909091,12.2201454545,11.6551909091,11.8021818182,10.9688727273
bkdR,BSU24100,10.5714181818,10.1360272727,9.8437272727,9.8214909091,10.5864727273,8.4118,10.6571,11.6747636364,9.3582,11.1167272727,10.7018727273
yqzF,BSU24110,10.8305363636,10.7739090909,10.4504090909,10.3804636364,10.8016272727,10.7182909091,10.2466272727,10.5095454545,10.8449454545,10.3319454545,10.6995
yqiQ,BSU24120,9.3582,8.9734181818,8.6319090909,9.1900090909,8.8755272727,11.0823818182,8.8934272727,9.2103090909,9.2103090909,8.7310545455,9.2246
mmgE,BSU24130,7.6594545455,7.3369636364,7.5761181818,7.9572363636,7.7494727273,10.2154454545,7.2777272727,7.9087363636,8.1200181818,7.7413363636,7.6936545455
mmgD,BSU24140,7.4277454546,7.1264181818,7.1950363636,7.8191727273,7.4687818182,9.8449636364,7.1587272727,7.5945909091,8.0803909091,7.4819909091,7.4498727273
mmgC,BSU24150,7.1904909091,7.0142545455,7.1045727273,7.8303454546,7.2913090909,10.0787,7.0999272727,7.4113363636,8.1140545455,7.3138181818,7.3044454546
mmgB,BSU24160,7.1136545455,7.0011636364,7.1720454546,7.5128636364,7.1343181818,9.3784818182,7.2154181818,7.2461636364,7.8833636364,7.1198090909,7.1370545455
mmgA,BSU24170,7.2063818182,7.1079818182,7.1744909091,7.9629090909,7.3577272727,9.9350181818,7.5087181818,7.2796363636,7.9277272727,7.2154181818,7.1763181818
yqiK,BSU24180,9.6862090909,9.5262636364,9.1603545455,8.6482454546,9.3109727273,8.7700909091,9.3525181818,9.7828545455,9.1370090909,8.7802363636,9.7044909091
yqiI,BSU24190,8.3843272727,8.1148545455,7.8833636364,7.6041272727,8.3928818182,7.5297545455,8.5390181818,8.3843272727,7.6808454546,8.1036272727,8.4624090909
yqiH,BSU24200,8.5495363636,8.4175454546,7.9675363636,7.6362545455,8.4053636364,7.6170272727,8.5033636364,8.4719,7.8117,8.2261090909,8.5790363636
yqiG,BSU24210,9.9784454546,9.4446636364,9.7249909091,8.7069727273,9.7689454546,8.4323818182,9.8617727273,10.8639363636,10.1480909091,9.5931727273,9.8065272727
